id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
04F42oEuKrRComYJfJuyVR,Backyard Boy,Claire Rosinkranz,75,2020-10-02,0.817,0.635,5,-7.246,1,0.323,0.0,0.0738,0.454,138.015,129241,4
1vCBbeAhNTuMjvbPmi4eRW,Don't Wanna Fall In Love,KYLE,0,2015-10-02,0.486,0.616,0,-6.9,1,0.0149,0.0,0.356,0.601,132.151,232368,4
5dONhl6aXFuN86UBdayF6W,Olivia,One Direction,74,2015-11-13,0.64,0.681,6,-5.362,1,0.0438,0.0,0.166,0.676,118.062,177973,4
3kdlVcMVsSkbsUy8eQcBjI,Let Go,Veronika Redd,73,2016-04-14,0.47,0.436,0,-10.228,1,0.67,0.263,0.294,0.0389,81.972,248056,3
7AzlLxHn24DxjgQX73F9fU,No Idea,Don Toliver,85,2020-03-13,0.652,0.631,6,-5.718,0,0.524,0.000579,0.165,0.35,127.998,154424,4
39oeKRgsLeynDIbWuXyA47,CAN'T GET OVER YOU (feat. Clams Casino),Clams Casino,72,2018-10-26,0.9,0.316,9,-8.797,1,0.684,0.0771,0.0853,0.844,129.914,107077,4
6XDA3rzhPxSIkCLdyXxfJf,Dancing in the Dark (Put Your Head on My Shoulder),REXXXX,48,2018-09-21,0.467,0.482,1,-15.259,1,0.656,0.625,0.0757,0.199,90.876,143564,3
7pegxVesMmE2qK0o58xoFG,Homage,Mild High Club,5,2016-08-26,0.546,0.468,5,-8.167,1,0.153,0.00257,0.321,0.416,73.372,177493,4
3avYqdwHKEq8beXbeWCKqJ,Last Friday Night (T.G.I.F.),Katy Perry,73,2010-01-01,0.652,0.812,3,-3.797,0,0.00125,3.01e-05,0.667,0.72,126.023,230733,4
1fBl642IhJOE5U319Gy2Go,Animal,Neon Trees,73,2010-01-01,0.482,0.833,5,-5.611,1,0.000346,0.0,0.365,0.74,148.039,212293,4
5NQbUaeTEOGdD6hHcre0dZ,679 (feat. Remy Boyz),Remy Boyz,77,2015-06-29,0.618,0.717,7,-5.738,1,0.00256,0.0,0.625,0.603,190.05,196693,4
2d8JP84HNLKhmd6IYOoupQ,Trap Queen,Fetty Wap,76,2015-09-25,0.746,0.873,7,-3.803,1,0.0244,0.0,0.354,0.817,148.075,222093,4
161DnLWsx1i3u1JT05lzqU,Talking to the Moon,Bruno Mars,84,2010-10-05,0.498,0.59,1,-4.721,0,0.511,0.0,0.107,0.0784,145.867,217867,4
7sapKrjDij2fpDVj0GxP66,She Will Be Loved,Maroon 5,75,2002-06-25,0.706,0.713,0,-5.512,0,0.0596,0.0,0.132,0.544,102.037,257133,4
0At2qAoaVjIwWNAqrscXli,Boo'd Up,Ella Mai,72,2017-02-22,0.561,0.779,10,-5.107,0,0.0862,0.0,0.078,0.235,81.965,256064,4
22PMfvdz35fFKYnJyMn077,Marry You,Bruno Mars,75,2010-10-05,0.621,0.82,10,-4.865,1,0.332,0.0,0.104,0.452,144.905,230192,4
6KOEK6SeCEZOQkLj5M1PxH,California Gurls,Snoop Dogg,69,2010-01-01,0.788,0.753,0,-3.71,1,0.0038,0.0,0.18,0.403,125.005,234653,4
2cDCojn6uIBM6A5xTAbl3H,m.A.A.d city,MC Eiht,66,2012,0.487,0.729,2,-6.815,1,0.0538,4.07e-06,0.44,0.217,91.048,350120,4
4IWGnyOHDrVZEtPWfs4s7q,Do What I Want,Lil Uzi Vert,69,2016-08-10,0.681,0.701,9,-6.336,1,0.106,0.0,0.208,0.398,139.952,175203,4
5uQOauh47VFt3B2kV9kRXw,My Shit,A Boogie Wit da Hoodie,79,2016-09-16,0.812,0.621,5,-8.3,1,0.244,0.0,0.099,0.847,77.998,128157,4
66TRwr5uJwPt15mfFkzhbi,Crank That (Soulja Boy),Soulja Boy,77,2007-01-01,0.736,0.74,0,-2.18,1,0.515,0.0,0.0468,0.803,140.141,221933,4
3sNVsP50132BTNlImLx70i,Bound 2,Kanye West,82,2013-06-18,0.367,0.665,1,-2.821,1,0.145,0.0,0.113,0.31,148.913,229147,4
2GGMabyHXnJmjY6CXhhB2e,Money,Cardi B,76,2018-10-23,0.95,0.59,8,-6.508,0,0.00534,0.0,0.11,0.219,130.003,183527,4
2SAqBLGA283SUiwJ3xOUVI,Laugh Now Cry Later (feat. Lil Durk),Lil Durk,83,2020-08-14,0.761,0.518,0,-8.871,1,0.244,3.47e-05,0.107,0.522,133.976,261493,4
2q4rjDy9WhaN3o9MvDbO21,Kiss Me Thru The Phone,Sammie,79,2008-01-01,0.758,0.712,7,-3.781,1,0.0185,0.0,0.0677,0.795,149.998,193387,4
7eBqSVxrzQZtK2mmgRG6lC,Murder On My Mind,YNW Melly,81,2018-08-03,0.759,0.73,0,-7.985,0,0.145,3.06e-06,0.11,0.74,115.007,268434,4
4jtyUzZm9WLc2AdaJ1dso7,0 To 100 / The Catch Up,Drake,73,2013-07-14,0.559,0.716,11,-3.964,0,0.737,0.0,0.252,0.504,176.618,275227,4
0AICBlLzFCTpUqmAbtzB2z,Love Scars,Trippie Redd,76,2017-05-14,0.659,0.614,9,-7.32,0,0.000404,0.0,0.123,0.26,119.405,143969,4
2ZdCrBA52bb4pIG3tOOZiQ,Dark Queen,Lil Uzi Vert,69,2017-08-25,0.747,0.606,4,-5.286,1,0.222,0.0,0.281,0.2,155.055,173419,4
59J5nzL1KniFHnU120dQzt,wokeuplikethis*,Lil Uzi Vert,78,2017-04-14,0.785,0.62,8,-6.667,1,0.0138,0.0,0.15,0.478,78.477,235535,4
7sO5G9EABYOXQKNPNiE9NR,Ric Flair Drip (with Metro Boomin),Metro Boomin,83,2017-10-30,0.88,0.428,9,-8.28,1,0.149,5.05e-05,0.114,0.333,100.007,172800,4
4IO8X9W69dIQe0EC5ALXhq,Immortal,21 Savage,71,2019-10-31,0.741,0.87,6,-3.494,0,0.00813,0.0,0.114,0.663,184.194,254723,4
3nAq2hCr1oWsIU54tS98pL,Waves,Kanye West,75,2016-06-10,0.557,0.586,10,-4.57,1,0.0528,7.33e-06,0.339,0.0681,96.091,181573,4
25zlnOAzbVoOzIeXSvQFf1,Got It On Me,Pop Smoke,79,2020-07-03,0.688,0.647,2,-7.258,1,0.00815,1.65e-05,0.095,0.195,88.834,164580,4
4xqIYGwwZTEem9U8A42SPF,Broke In A Minute,Tory Lanez,77,2020-04-10,0.929,0.7,0,-5.595,0,0.144,0.0,0.349,0.802,120.009,132024,4
7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,Foster The People,85,2011-05-23,0.733,0.71,5,-5.849,0,0.145,0.115,0.0956,0.965,127.975,239600,4
6Z8R6UsFuGXGtiIxiD8ISb,Safe And Sound,Capital Cities,84,2013,0.655,0.819,0,-4.852,1,0.000176,0.00374,0.104,0.766,117.956,192790,5
0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),Khalid,89,2018-04-19,0.351,0.296,4,-10.109,0,0.934,0.0,0.095,0.12,115.284,200186,4
2x0WlnmfG39ZuDmstl9xfX,End Game,Future,75,2017-11-10,0.649,0.589,2,-6.237,1,0.00845,0.0,0.108,0.151,159.073,244827,4
7KA4W4McWYRpgf0fWsJZWB,See You Again (feat. Kali Uchis),Kali Uchis,84,2017-07-21,0.558,0.559,6,-9.222,1,0.371,7.49e-06,0.109,0.62,78.558,180387,4
4iMfYGWDKKuP79CAqsKd3n,NEVER MET! (feat. Glitch Gum),Glitch Gum,65,2020-05-01,0.682,0.722,6,-3.352,1,0.218,0.0,0.166,0.944,159.992,147000,4
3wwo0bJvDSorOpNfzEkfXx,Let Me Know (I Wonder Why Freestyle),Juice WRLD,79,2019-12-07,0.635,0.537,7,-7.895,0,0.172,0.0,0.418,0.383,125.028,215381,4
3yeEIU7ExwLczEnpXPQlqG,playboy shit (feat. lil aaron),lil aaron,15,2017-11-27,0.656,0.741,11,-4.998,0,0.0847,0.0,0.111,0.882,154.933,212129,4
2NWVdwbd2hPIzC2lyf4y63,Moral of the Story (feat. Niall Horan),Niall Horan,71,2020-06-17,0.599,0.374,10,-8.896,1,0.495,0.0,0.221,0.224,119.9,198515,4
4GUj9MfPPkjpZskxb45uiX,ANGELS & DEMONS,jxdn,11,2020-05-19,0.554,0.8,8,-3.936,1,0.119,0.0,0.629,0.463,115.056,160120,4
6KfoDhO4XUWSbnyKjNp9c4,Maniac,Conan Gray,84,2020-03-20,0.628,0.639,8,-5.46,1,0.00162,0.0,0.354,0.493,108.045,185773,4
6SQLk9HSNketfgs2AyIiMs,She,Harry Styles,78,2019-12-13,0.535,0.521,0,-5.942,1,0.000532,0.371,0.19,0.457,140.026,362653,3
5EFczt9dqrCu60udoD41Yy,Love Songs - Remix,6LACK,62,2020-01-28,0.62,0.364,5,-12.125,1,0.71,0.00149,0.0986,0.448,119.722,150000,4
68GfSNWJGl4OCvDtWBTh38,Call out My Name (Slowed + Reverb),Que Fieri,0,2019-03-29,0.604,0.215,1,-14.112,0,0.959,0.000259,0.11,0.105,115.077,241104,3
2PRKaIkl62537yLUt8VhHR,Love Sick,Trippie Redd,64,2019-11-22,0.861,0.712,6,-6.72,0,0.527,4.12e-05,0.622,0.687,119.042,177981,4
6wNeKPXF0RDKyvfKfri5hf,Dollhouse,Melanie Martinez,76,2015-08-14,0.725,0.708,5,-5.331,0,0.22,0.0,0.777,0.555,130.029,231853,4
0xtIp0lgccN85GfGOekS5L,Yes I'm Changing,Tame Impala,71,2015-07-17,0.373,0.609,0,-7.0,1,0.108,0.000427,0.0755,0.354,179.955,270680,4
1MJ5f5EYBC92ADD6xcz7nb,Chamber Of Reflection,Mac DeMarco,28,2014-04-01,0.537,0.558,11,-8.678,1,0.263,0.91,0.102,0.505,131.037,231724,4
25SJaCCPiosugnlY53VhRG,Freaking Out the Neighborhood,Mac DeMarco,23,2012-10-16,0.565,0.832,8,-5.751,0,0.0639,0.0291,0.386,0.847,143.302,173889,4
7B3z0ySL9Rr0XvZEAjWZzM,Sofia,Clairo,83,2019-08-02,0.744,0.619,0,-9.805,1,0.598,0.00372,0.231,0.641,112.997,188387,4
4Pj5nvdDibE3sgflD87J2i,Peach Scone,Hobo Johnson,63,2018-04-17,0.583,0.408,7,-9.125,1,0.65,0.0,0.309,0.612,74.738,212800,3
37ZKB38iNyKJ0xYEz9SJgk,Josslyn,Olivia O'Brien,73,2020-05-15,0.425,0.743,11,-5.54,0,0.012,0.0,0.709,0.344,84.748,189125,4
3xKsf9qdS1CyvXSMEid6g8,Pink + White,Frank Ocean,82,2016-08-20,0.544,0.552,9,-7.45,1,0.67,4.57e-05,0.415,0.554,159.738,184516,3
463CkQjx2Zk1yXoBuierM9,Levitating (feat. DaBaby),DaBaby,84,2020-10-01,0.702,0.825,6,-3.787,0,0.00883,0.0,0.0674,0.915,102.977,203064,4
41LhQUkElADQ5YUbpYv2D0,"...And To Those I Love, Thanks For Sticking Around",$uicideboy$,2,2020-02-14,0.792,0.512,2,-6.875,1,0.13,8.82e-05,0.14,0.11,113.978,168490,4
1c5CllrZr45UBhWpIqM332,Funny Thing,Thundercat,75,2020-04-03,0.586,0.893,7,-8.772,1,0.827,0.642,0.212,0.65,140.023,116630,3
4bBrKDo8rchikwZOtmXbIH,The Night Is Still Young,Nicki Minaj,68,2014-12-15,0.656,0.692,1,-6.145,0,0.00212,0.00305,0.128,0.693,128.016,227560,4
5HQVUIKwCEXpe7JIHyY734,"Young, Wild & Free (feat. Bruno Mars)",Bruno Mars,79,2011-10-11,0.715,0.655,0,-6.425,1,0.0525,0.0,0.115,0.531,95.078,207333,4
1gihuPhrLraKYrJMAEONyc,Feel So Close - Radio Edit,Calvin Harris,81,2012-10-29,0.707,0.924,7,-2.842,1,0.000972,0.00703,0.204,0.919,127.937,206413,4
6FE2iI43OZnszFLuLtvvmg,Classic,MKTO,85,2012,0.72,0.791,1,-4.689,1,0.0384,0.0,0.157,0.756,102.071,175427,4
3OaunNUlXXs5e2PXtNAzzG,UCLA,24hrs,73,2018-07-27,0.536,0.879,1,-3.019,1,0.0742,0.0,0.0847,0.334,140.137,192000,4
1lpLrlyweOShEKXT1bpcDd,Looking Out for You,Joy Again,5,2015-11-06,0.682,0.9,9,-5.028,1,0.0884,0.063,0.0685,0.937,100.721,179499,4
6S7o12almFeL57rbRvdY5l,Vas,jagger finn,80,2019-08-28,0.514,0.424,0,-10.645,1,0.918,0.849,0.126,0.416,71.114,90324,4
3d8y0t70g7hw2FOWl9Z4Fm,Ophelia,The Lumineers,77,2016-04-08,0.664,0.573,5,-6.519,1,0.613,0.000363,0.0857,0.566,76.023,160097,4
1lpLrlyweOShEKXT1bpcDd,Looking Out for You,Joy Again,5,2015-11-06,0.682,0.9,9,-5.028,1,0.0884,0.063,0.0685,0.937,100.721,179499,4
1eQBEelI2NCy7AUTerX0KS,Ultralight Beam,Kanye West,73,2016-06-10,0.592,0.403,0,-8.768,0,0.62,0.0,0.54,0.391,105.169,320680,4
3oyf4dalm17kzTE8LJDbgR,Lo Que Siento,Cuco,76,2017-05-25,0.326,0.685,10,-5.576,1,0.503,0.0,0.427,0.409,86.882,312000,5
3AJwUDP919kvQ9QcozQPxg,Yellow,Coldplay,88,2000-07-10,0.429,0.661,11,-7.227,1,0.00239,0.000121,0.234,0.285,173.372,266773,4
37y7iDayfwm3WXn5BiAoRk,Dark Red,Steve Lacy,90,2017-02-20,0.603,0.783,6,-4.023,1,0.449,7.96e-06,0.119,0.775,172.041,173104,4
4UkCtBCYh6VMsucGMQZyh9,Blondie,Current Joys,55,2013-01-02,0.776,0.626,6,-12.561,1,0.622,0.899,0.086,0.866,122.072,194733,4
4cxMGhkinTocPSVVKWIw0d,Losin Control,Russ,77,2017-05-05,0.759,0.245,6,-6.545,1,0.515,0.000154,0.102,0.209,96.992,237507,4
5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,Arctic Monkeys,84,2013-09-09,0.464,0.417,0,-9.345,0,0.136,0.022,0.0974,0.479,67.528,183956,4
3AVrVz5rK8Hrqo9YGiVGN5,Apocalypse,Cigarettes After Sex,77,2017-06-09,0.369,0.467,5,-9.018,1,0.0194,0.46,0.109,0.174,94.473,290147,4
6XNANAB7sFvkfho6bMCp7o,Summertime In Paris,WILLOW,76,2019-07-05,0.569,0.86,9,-4.116,1,0.135,0.0,0.153,0.289,90.937,270960,4
7H0ya83CMmgFcOhw0UB6ow,Space Song,Beach House,82,2015-08-28,0.508,0.792,0,-7.311,0,0.229,0.124,0.145,0.601,147.067,320467,4
6S7o12almFeL57rbRvdY5l,Vas,jagger finn,80,2019-08-28,0.514,0.424,0,-10.645,1,0.918,0.849,0.126,0.416,71.114,90324,4
3JKgcAa7r07ocVWcV8bS0H,21,Polo G,81,2020-05-15,0.783,0.479,7,-10.646,1,0.149,0.0,0.101,0.533,176.027,163798,4
6Ius4TC0L3cN74HT7ENE6e,Wet Dreamz,J. Cole,76,2014-12-09,0.517,0.705,6,-8.205,0,0.0751,0.0,0.128,0.584,175.906,239320,4
4gT3mNJA8lnlkYFqGZ8IA2,Small Worlds,Mac Miller,76,2018-08-03,0.516,0.546,5,-9.105,1,0.814,4.5e-06,0.0995,0.515,78.267,271733,4
1VLtjHwRWOVJiE5Py7JxoQ,Martin & Gina,Polo G,85,2020-05-15,0.832,0.534,1,-7.813,0,0.345,0.0,0.165,0.116,93.924,132833,4
6d9IiDcFxtFVIvt9pCqyGH,Sparks Fly,Taylor Swift,64,2010-10-25,0.605,0.787,5,-3.002,1,0.0396,1.42e-06,0.163,0.374,114.987,260933,4
2LMkwUfqC6S6s6qDVlEuzV,White Ferrari,Frank Ocean,78,2016-08-20,0.444,0.0924,0,-15.605,1,0.784,0.0,0.304,0.219,108.917,248808,4
5mIOsPuQdXchVY0jB5NO9Q,4EVER,Clairo,74,2018-04-27,0.75,0.585,9,-7.576,0,0.049,0.00552,0.155,0.584,102.331,159595,4
4dTaAiV9xFFCxnPur9c9yL,Memories (feat. Kid Cudi),Kid Cudi,70,2009-08-21,0.561,0.87,8,-6.103,1,0.0015,2.82e-06,0.246,0.498,129.98,210093,4
3ruoIF2UnoXdzK8mR61ebq,Rich Nigga Shit (feat. Young Thug),Young Thug,77,2020-10-02,0.825,0.733,1,-5.625,0,0.349,0.0,0.112,0.62,97.974,190331,4
5ujh1I7NZH5agbwf7Hp8Hc,Swimming Pools (Drank) - Extended Version,Kendrick Lamar,71,2012,0.716,0.485,1,-7.745,1,0.123,2.69e-05,0.604,0.26,74.132,313787,4
0WKmVAD4VWk5EdTyCFILi4,Needs,Verzache,72,2018-02-14,0.813,0.601,11,-7.552,0,0.189,0.0002,0.426,0.855,118.981,177479,4
2J6OF7CkpdQGSfm1wdclqn,Clouded,Brent Faiyaz,77,2020-02-07,0.583,0.344,2,-8.765,1,0.774,0.0,0.143,0.581,65.203,110129,3
2AT8iROs4FQueDv2c8q2KE,R U Mine?,Arctic Monkeys,81,2013-09-09,0.288,0.758,6,-5.692,0,0.00616,0.0,0.303,0.619,97.094,201726,4
4v1P7JCjehbg5TmLQo2mFy,7AM,Lil Uzi Vert,76,2015-12-18,0.638,0.526,7,-8.401,1,0.275,0.0,0.462,0.301,139.054,219712,4
5bJ1DrEM4hNCafcDd1oxHx,Self Care,Mac Miller,82,2018-08-03,0.52,0.538,1,-8.109,1,0.367,0.00187,0.119,0.177,141.894,345133,4
1Knctxx9vGZxpZfF66BIEa,Legends,Juice WRLD,80,2018-06-22,0.594,0.798,4,-5.244,1,0.115,0.0,0.143,0.381,142.049,191840,4
5f4Hy5mw5SRaUgXX9c6P5S,Sum 2 Prove,Lil Baby,72,2020-02-28,0.827,0.552,4,-7.571,0,0.0169,0.0,0.122,0.408,124.011,205760,4
4Q34FP1AT7GEl9oLgNtiWj,Mr. Right Now (feat. Drake),Drake,76,2020-10-02,0.647,0.667,5,-5.563,1,0.231,0.0,0.133,0.704,172.08,193839,4
3kEsMLO3qUUwiXeCndsMIb,Bossa No Sé (feat. Jean Carter),Jean Carter,71,2019-07-26,0.825,0.678,4,-5.401,1,0.519,0.0,0.115,0.43,134.12,201264,4
5VlTQnZO89Ioku8ssdbqJk,Dead Man Walking,Brent Faiyaz,80,2020-09-18,0.505,0.267,9,-13.763,0,0.279,0.0,0.096,0.439,143.929,247080,4
6X7qcg95CAeJpTjtg1wooM,&burn (with Vince Staples),Vince Staples,63,2017-12-22,0.776,0.379,9,-9.351,0,0.213,0.00175,0.0969,0.346,82.531,179016,4
0JXXNGljqupsJaZsgSbMZV,Sure Thing,Miguel,82,2010-11-26,0.684,0.607,11,-8.127,0,0.0267,0.000307,0.191,0.498,81.001,195373,4
43FTjFavJicNejnJgxIBOg,Love's Gonna Get You Killed,Samtozi,54,2020-04-06,0.514,0.264,11,-16.009,0,0.466,0.00306,0.139,0.0732,129.935,154482,3
7CR5qGZ2eJwYrFQ8UmHuaR,Ordinary Man (feat. Elton John),Elton John,54,2020-02-21,0.428,0.599,4,-2.135,1,0.0665,9.86e-06,0.137,0.134,125.83,301730,4
7dxQFzp8zZzgDkaYEXQZIv,Crimewave,HEALTH,65,2008-03-16,0.744,0.694,4,-7.521,0,0.201,0.0335,0.2,0.881,119.974,258453,4
1ko2lVN0vKGUl9zrU0qSlT,Just the Two of Us (feat. Bill Withers),Bill Withers,82,1985,0.749,0.497,10,-12.609,0,0.41,0.0499,0.0504,0.585,95.818,438493,4
3MuAeKfdVXhahKkr0tOnTC,3 PEAT,Baby Ruth,28,2020-08-28,0.583,0.422,1,-8.063,1,0.771,0.0,0.153,0.272,178.369,116393,4
75JFxkI2RXiU7L9VXzMkle,The Scientist,Coldplay,85,2002-08-08,0.557,0.442,5,-7.224,1,0.731,1.46e-05,0.11,0.213,146.277,309600,4
2NeM9rfWo70KQej9GxeaoL,Where's My Love,SYML,80,2019-05-03,0.608,0.358,0,-10.018,0,0.854,0.0186,0.113,0.365,103.94,202010,4
5RzH8ZRHQgkgdZgyQqwIRg,Turning Page,Sydney Rose,0,2020-09-30,0.393,0.018,2,-20.968,1,0.964,0.0004,0.108,0.115,105.115,218452,4
5ElqFDw0Rn1tkdaJpDJSrx,I Hate Everyone,Falling In Reverse,49,2017-04-07,0.263,0.946,4,-2.882,1,0.0014,0.0,0.123,0.356,171.914,218536,4
1GxNPd5r7D1zChEMuMhue0,Only,RY X,67,2016-05-06,0.429,0.167,7,-15.725,0,0.902,0.522,0.109,0.0913,109.071,268456,4
2nMeu6UenVvwUktBCpLMK9,Young And Beautiful,Lana Del Rey,80,2013-01-01,0.324,0.416,11,-8.92,0,0.262,3.69e-05,0.11,0.151,113.986,236053,4
1qPbGZqppFwLwcBC1JQ6Vr,Wonderwall,Oasis,72,1995-10-02,0.41,0.854,2,-5.609,1,0.00236,0.0,0.133,0.456,174.584,258907,4
7wCmS9TTVUcIhRalDYFgPy,Where Is My Mind? - Remastered,Pixies,79,1988-03-21,0.519,0.441,4,-14.178,1,0.0204,0.000453,0.076,0.25,81.334,234973,4
0725YWm6Z0TpZ6wrNk64Eb,Super Rich Kids,Earl Sweatshirt,71,2012-07-10,0.739,0.419,3,-8.241,0,0.219,0.0,0.196,0.58,60.493,304760,4
7vgTNTaEz3CsBZ1N4YQalM,Ghost Town,PARTYNEXTDOOR,79,2018-06-01,0.573,0.545,7,-4.247,0,0.0969,0.0,0.329,0.297,83.378,271387,4
31I3Rt1bPa2LrE74DdNizO,Flashing Lights,Dwele,82,2007-09-11,0.639,0.628,6,-7.578,0,0.0381,0.0,0.386,0.43,90.482,237507,4
2OFrAsP5Vrcb0DtsPNsm54,My Kind of Woman,Mac DeMarco,28,2012-10-16,0.501,0.765,6,-7.063,0,0.00294,0.49,0.184,0.46,91.769,190846,4
45S5WTQEGOB1VHr1Q4FuPl,Golden,Harry Styles,85,2019-12-13,0.448,0.838,4,-5.257,0,0.21,0.000131,0.131,0.254,139.863,208907,4
2m1hi0nfMR9vdGC8UcrnwU,All The Small Things,blink-182,81,1999-06-01,0.434,0.897,0,-4.918,1,0.0103,0.0,0.612,0.684,148.726,167067,4
3nhzPKCm2yqGmgEhdAg19u,Four Out Of Five,Arctic Monkeys,60,2018-05-11,0.601,0.863,0,-4.31,1,0.0626,0.0,0.0717,0.676,130.189,312347,4
5F3DM6Iz4axGiLUhxvQLs1,welcome and goodbye,"Dream, Ivory",58,2018-03-31,0.583,0.717,0,-5.212,0,0.0196,0.745,0.0766,0.673,139.995,140643,4
1bWh6WbYzSFxsOKzE4EpUu,Good Days,SZA,56,2020-12-25,0.472,0.655,1,-8.392,0,0.488,1.33e-05,0.688,0.416,120.856,279204,4
5wTVNpi5WDByxBgKgUE6MU,Supermodel,SZA,74,2017-06-09,0.613,0.442,6,-8.874,1,0.651,0.0,0.26,0.252,119.737,181120,5
2OPxM2L3KtuehqY24vTMGs,Heart Mind,Plies,76,2017-10-31,0.921,0.641,1,-6.491,1,0.0274,0.0,0.0645,0.828,144.986,203840,4
0uxSUdBrJy9Un0EYoBowng,20 Min,Lil Uzi Vert,85,2017-11-17,0.773,0.75,8,-4.009,0,0.109,0.0,0.174,0.783,123.426,220587,4
3Ddny34bFoYBb8dIGq5lwp,Zoo York (feat. Fivio Foreign & Pop Smoke),Pop Smoke,71,2020-05-08,0.565,0.569,6,-6.084,0,0.0352,8.81e-06,0.106,0.303,92.466,214825,5
6ZthdsKjWtiCxnxbhs74vF,Drip or Drown,Gunna,75,2017-11-30,0.952,0.478,5,-8.52,0,0.774,0.0,0.112,0.568,118.008,126168,4
5SWnsxjhdcEDc7LJjq9UHk,Runnin,Metro Boomin,80,2020-10-02,0.819,0.626,10,-4.574,0,0.00748,0.101,0.167,0.415,143.01,195906,4
7lPN2DXiMsVn7XUKtOW1CS,drivers license,Olivia Rodrigo,34,2021-01-08,0.585,0.436,10,-8.761,1,0.721,1.31e-05,0.105,0.132,143.874,242014,4
7zxLkZbUxITHabPzGN8Xgc,Sick Feeling,boy pablo,61,2018-10-05,0.415,0.504,9,-10.003,1,0.022,3.84e-06,0.363,0.401,165.86,155714,4
5fQBa4wkmq28xpSLOQ202K,Normal Girl,SZA,74,2017-06-09,0.624,0.532,0,-7.146,1,0.269,5.17e-05,0.158,0.362,76.453,253587,4
70Znjq5VPKFrwlB7O26SWT,Zanzibar,Billy Joel,65,1978-10-13,0.589,0.46,9,-14.54,0,0.271,4.95e-05,0.224,0.705,148.172,310760,4
3DK6m7It6Pw857FcQftMds,Runaway,Pusha T,78,2010-11-22,0.374,0.568,1,-3.825,0,0.219,0.00219,0.513,0.111,84.733,547733,4
1hz7SRTGUNAtIQ46qiNv2p,"GONE, GONE / THANK YOU","Tyler, The Creator",80,2019-05-17,0.518,0.492,10,-8.436,0,0.216,0.0012,0.146,0.471,78.848,375387,4
0ntQJM78wzOLVeCUAW7Y45,Sex on Fire,Kings of Leon,82,2008-09-23,0.542,0.905,9,-5.653,1,0.00172,0.0104,0.136,0.374,153.398,203347,4
0ZRrJTPXDToRJ2iLo9oLrW,When The Sun Goes Down,Arctic Monkeys,63,2006-02-21,0.348,0.875,11,-4.758,0,0.0341,0.0,0.117,0.407,169.152,202133,4
06u5LrUpbosQlQ1QJFhPpG,Drew Barrymore,SZA,76,2017-06-09,0.577,0.523,0,-5.538,0,0.491,0.0,0.147,0.29,134.93,231400,4
7KwZNVEaqikRSBSpyhXK2j,Hypnotize - 2014 Remaster,The Notorious B.I.G.,80,1997-03-04,0.901,0.697,9,-3.439,1,0.145,0.0,0.287,0.67,93.941,229827,4
1F6IbA7di42uPc3cff8PXV,Flaming Hot Cheetos,Clairo,78,2017-06-14,0.817,0.551,7,-9.33,0,0.865,0.000151,0.101,0.142,109.966,123884,4
35r28RDot7nPE7y9K9H7l0,Feeling Whitney,Post Malone,78,2016-12-09,0.412,0.227,0,-12.696,1,0.787,4.69e-06,0.282,0.226,80.111,257267,4
3jHdKaLCkuNEkWcLVmQPCX,BEST INTEREST,"Tyler, The Creator",78,2020-01-25,0.596,0.575,11,-8.325,0,0.0861,0.000153,0.334,0.34,98.265,127921,3
6TEiFwaiHERpdfG6WnGed1,New Flesh,Current Joys,55,2013-01-02,0.62,0.594,9,-16.066,1,0.887,0.5,0.0917,0.698,165.861,167987,4
60ynsPSSKe6O3sfwRnIBRf,Streets,Doja Cat,87,2019-11-07,0.749,0.463,11,-8.433,1,0.21,0.0382,0.338,0.189,90.035,226987,4
3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak Anniversary,Giveon,87,2020-03-27,0.449,0.465,0,-8.964,1,0.524,1.02e-06,0.303,0.543,89.087,198371,3
7eqoqGkKwgOaWNNHx90uEZ,Nights,Frank Ocean,80,2016-08-20,0.466,0.548,5,-9.362,0,0.42,1.01e-06,0.113,0.423,89.815,307151,4
0zWbYGQq5O1KQd0iqzgjP6,Rehab (Winter In Paris),Brent Faiyaz,73,2020-02-07,0.549,0.242,5,-11.692,1,0.809,8.1e-05,0.127,0.286,144.211,180304,4
644rGY6maSElnKVsAg1gJj,Girls Need Love,Summer Walker,76,2018-10-19,0.645,0.418,6,-10.065,0,0.558,0.0003,0.562,0.123,96.963,140760,4
2sHwSBNDZN2yjCtgwStYt1,Crush Culture,Conan Gray,71,2018-11-16,0.522,0.765,0,-5.395,1,0.146,0.0,0.0866,0.455,180.065,204120,4
3EGW6TGGbdk6Ys1Y3HU3lj,Training Wheels,Melanie Martinez,78,2015-08-14,0.571,0.481,9,-7.179,1,0.697,0.0,0.089,0.0807,113.753,205680,4
4vHNeBWDQpVCmGbaccrRzi,Goodie Bag,Still Woozy,78,2017-11-05,0.739,0.522,7,-12.304,0,0.821,0.00124,0.233,0.619,138.263,146390,4
